4502 166540 10
4502 21546 10
4502 30888 10
4502 3092 10
4503 5150 6
4503 90945 10
4503 159103 3
4503 2718 8
4504 85672 5
4504 1855874 8
4504 1851379 8
4504 86217 10
4504 2568271 7
4504 5795 9
4504 2451396 8
4505 1472 10
4505 2311 8
4505 35333 7
4505 3116747 10
4505 840 10
4505 5163 6
4505 8084 8
4506 3067 10
4506 27620 10
4506 4150 6
4506 7856 8
4507 4323 9
4507 198371 7
4507 499 8
4507 3067 10
4507 171061 6
4507 901239 8
4507 5173 8
4507 689298 9
4509 155532 10
4509 3430 10
4509 28475 10
4509 3366 10
4509 5794 8
4510 7856 10
4510 9036 6
4510 303779 10
4511 8110 6
4511 27829 6
4511 3123767 8
4511 58506 6
4511 2791688 8
4511 2152 6
4511 12359 8
4511 38337 6
4511 10072 7
4511 1182675 4
4511 3246263 4
4513 1182481 8
4513 3359 8
4513 5840 8
4513 45536 8
4513 3657 6
4514 86645 8
4514 35837 8
4514 16219 10
4514 897386 10
4514 4698 10
4514 12433 8
4514 2156288 10
4514 2280068 10
4514 3206242 8
4514 31277 10
4514 6102 10
4514 2240876 6
4514 162460 10
4514 379460 8
4514 40450 8
4514 8857 10
4514 11375 10
4515 2889 6
4515 3238818 6
4515 49031 6
4515 29788 6
4515 52668 6
4515 7863 8
4515 670821 4
4515 26325 6
4515 901022 6
4515 2247 6
4515 122273 6
4515 2280068 6
4515 171858 6
4515 2139905 6
4515 12488 6
4515 313788 6
4515 167585 8
4515 16178 6
4515 7244 6
4515 24657 6
4515 45475 6
4515 41569 6
4515 20062 6
4515 2867 6
4515 2891 6
4515 16519 6
4515 2332 6
4515 48050 6
4515 81628 6
4515 49146 6
4515 56644 6
4515 784159 6
4515 16550 6
4515 42138 6
4515 781879 6
4515 657614 6
4515 16548 6
4516 57105 7
4516 3039 8
4516 45579 8
4516 84316 8
4516 48053 6
4516 45579 9
4516 349407 9
4516 49258 10
4516 4150 10
4516 245811 8
4516 31686 10
4517 5006 10
4517 2475502 7
4517 1116874 8
4517 11883 10
4517 951 10
4517 1902295 8
4517 10284 10
4517 57865 10
4517 2988209 10
4517 5821 10
4517 1472 10
4517 3060 10
4517 2742 10
4518 8243 8
4518 861174 9
4518 143487 7
4518 2798265 8
4518 1932053 7
4518 10284 10
4518 4672 8
4518 6495 8
4518 5986 8
4518 16485 8
4518 2770555 8
4518 649293 8
4518 2492277 8
4518 32551 10
4518 7351 8
4518 41175 9
4518 50164 10
4519 51911 7
4519 23127 8
4519 965870 7
4519 504173 10
4520 6026 8
4520 3606 4
4520 4248 8
4520 24425 5
4520 419 8
4520 861171 3
4520 51687 4
4520 10084 4
4520 2475502 4
4520 8527 6
4520 10055 6
4520 8294 3
4520 101280 5
4520 110341 5
4520 124421 10
4520 8110 7
4520 2108 7
4522 4898 8
4522 1126352 8
4523 46137 10
4523 24491 10
4523 100365 8
4523 16151 10
4523 65118 10
4523 24369 8
4524 5680 7
4524 4911 10
4524 40450 10
4524 23410 10
4524 1305791 8
4524 2774556 8
4524 155341 6
4524 3203401 8
4524 9967 10
4524 34229 10
4524 10035 9
4524 2296662 7
4524 2619901 8
4524 26188 9
4524 29237 10
4524 85785 7
4524 4562 8
4524 2770555 10
4524 31480 10
4524 2340 10
4524 10016 10
4524 3203623 10
4524 24496 7
4524 10016 8
4524 6485 6
4524 50192 10
4525 4570 8
4525 4908 8
4525 3088 8
4526 269214 10
4526 2969 10
4526 3446965 6
4526 30181 10
4526 3206 1
4527 9434 8
4527 1931983 6
4528 2264 6
4528 74700 6
4528 4890 8
4528 3211 8
4528 18255 6
4528 20087 6
4528 3973 8
4528 2194 6
4528 2704 10
4528 2126 4
4528 49265 8
4528 16547 8
4528 20137 4
4528 42184 6
4528 39199 10
4528 70672 10
4528 39206 10
4528 14710 8
4528 110716 10
4528 49895 8
4528 231871 8
4528 168003 6
4528 122710 8
4529 16151 6
4529 189748 8
4529 40721 8
4529 37178 8
4529 10480 8
4530 51955 6
4530 2478 4
4530 2795002 8
4530 3973 4
4530 183583 8
4530 10147 8
4530 5228 8
4530 1525 8
4530 16307 8
4530 5332 8
4530 4647 6
4530 8304 8
4530 129961 6
4530 14769 10
4530 5145 6
4530 82902 8
4530 6923 8
4531 2020366 8
4531 76725 8
4531 1060 10
4531 2941 8
4531 5228 8
4532 1588 7
4532 3011 6
4532 572181 6
4532 1994 6
4534 27190 10
4534 55093 10
4534 135386 8
4534 54850 4
4534 146685 8
4534 486408 8
4534 28721 10
4534 16338 10
4534 26980 10
4535 1182675 10
4535 3203356 10
4535 14710 8
4536 1277369 7
4536 24193 8
4537 736920 8
4537 4921 8
4537 825740 8
4537 1787581 8
4537 6106 10
4538 1182481 10
4538 5912 8
4538 14040 6
4538 59404 8
4538 121766 7
4538 3092 10
4538 121762 7
4538 217115 6
4538 133869 6
4538 139841 6
4538 6320 8
4538 84549 8
4538 2421 9
4538 85425 6
4538 8423 6
4539 27659 8
4539 28475 8
4539 2416233 8
4539 27814 6
4539 10016 6
4539 16178 8
4539 62577 6
4539 95660 8
4539 42927 6
4539 753541 10
4539 20292 8
4539 27995 8
4539 485683 7
4539 26308 8
4539 18910 4
4539 45873 7
4540 17673 8
4540 20480 8
4540 45037 6
4540 100884 6
4540 2110 8
4540 2280068 6
4540 1524 6
4540 104529 4
4540 23292 8
4540 12186 8
4540 159873 6
4540 32629 6
4540 91010 8
4540 56628 6
4540 49502 8
4540 48671 4
4540 60635 4
4540 42437 6
4540 18673 10
4540 12409 6
4540 1629853 4
4540 56566 6
4540 781765 6
4540 177163 8
4540 20156 6
4540 17643 6
4540 5840 4
4540 19812 6
4540 1827335 8
4540 20147 8
4540 211570 8
4540 60641 4
4540 6320 4
4540 20477 8
4540 781868 6
4540 2930 8
4540 56599 6
4540 7232 6
4540 11776 6
4540 816482 6
4540 20042 4
4540 271 6
4540 23661 6
4540 3040 2
4540 17613 10
4540 4628 6
4540 69140 4
4540 55792 6
4540 19119 10
4540 19044 6
4540 120219 4
4540 48179 6
4540 83249 6
4541 862 6
4541 37055 6
4541 3447001 10
4541 1472 8
4541 4150 10
4542 32637 8
4542 4220 8
4542 8345 8
4542 153076 6
4542 667852 8
4542 3437 6
4542 40459 8
4542 781884 8
4542 86826 6
4542 3428 8
4542 8362 8
4542 31796 8
4542 816613 6
4542 38660 8
4542 34898 8
4542 110715 6
4542 45008 8
4542 1537 8
4542 74083 8
4542 20709 8
4542 4912 8
4542 5951 8
4542 18099 4
4542 84315 8
4542 4039 6
4542 134250 8
4542 2704 8
4542 3264 8
4543 28475 7
4543 1014691 8
4543 2492968 6
4543 45161 8
4543 2139905 6
4544 829005 6
4544 2296662 8
4544 41577 7
4544 7425 7
4544 861120 5
4544 16229 7
4544 609 8
4544 10105 6
4544 5974 9
4544 35600 7
4544 98125 8
4544 3092 10
4544 13398 6
4544 62561 8
4544 18375 7
4544 3036 10
4544 49750 5
4544 3405 7
4544 16449 5
4544 4451 7
4544 11799 8
4544 24369 6
4544 1495749 6
4544 1931983 6
4544 56659 8
4544 2405 7
4544 2724 8
4544 51186 7
4544 816490 7
4544 2152 10
4544 2264 7
4544 835994 9
4544 11841 7
4544 271 6
4544 5882 8
4544 19782 9
4544 3207 9
4544 1182475 8
4544 4782 6
4544 45354 7
4544 4453 8
4544 35123 7
4544 21580 7
4545 18688 7
4545 5668 10
4545 138225 6
4545 138261 10
4545 18722 6
4545 200945 7
4545 4044 10
4545 227 10
4545 25746 8
4545 27934 10
4545 4041 8
4545 95320 4
4545 48309 7
4545 49210 8
4545 20786 7
4545 358875 6
4545 19119 8
4545 7180 6
4545 2490769 6
4545 17543 6
4545 12501 10
4545 257920 6
4545 91718 6
4545 50110 4
4545 10016 10
4545 18765 6
4545 64388 6
4546 4183 10
4546 951 10
4546 32715 8
4546 1748 6
4546 1473 10
4546 5974 7
4546 1182475 9
4546 129 10
4546 111661 10
4547 4731 8
4547 97039 6
4547 10482 8
4547 699388 10
4547 5794 10
4547 2264 4
4547 1827335 8
4548 18501 6
4548 7233 10
4548 18880 10
4548 881 4
4548 2150 10
4548 18415 10
4548 562644 8
4550 2280068 8
4550 2416442 8
4550 26647 10
4550 170197 10
4550 2280068 6
4550 2139602 4
4550 1044308 6
4551 2492277 8
4551 3690 6
4551 5187 10
4551 23991 8
4551 124421 6
4551 3380725 8
4551 1827335 8
4551 4044 8
4551 4936 6
4551 3447001 6
4551 897403 10
4551 118 6
4551 271 6
4553 8110 8
4553 32109 2
4553 134369 6
4554 12938 8
4554 25863 8
4554 143927 10
4554 53329 10
4554 29539 9
4555 825707 10
4555 48671 6
4555 5463 6
4555 13465 8
4555 24425 8
4555 7930 10
4555 74617 6
4555 4248 7
4555 87292 7
4555 15649 7
4555 4150 7
4556 5864 10
4556 5794 10
4556 1535 10
4556 4652 8
4556 21623 8
4556 2294 8
4556 3185 6
4556 7103 9
4556 38389 8
4556 2930 10
4556 41564 6
4556 19782 8
4556 52448 8
4556 3405 10
4556 108314 8
4556 4453 8
4556 8414 6
4556 7180 10
4556 209 4
4556 3093889 8
4556 2817510 8
4556 599423 8
4556 7199 8
4556 140814 7
4556 2150 8
4557 2289 6
4557 8304 6
4557 21182 8
4557 1482 8
4557 38165 6
4557 46761 6
4557 46763 6
4557 28159 8
4557 1349930 8
4558 10184 6
4558 16490 6
4558 3437 10
4558 73349 10
4558 20031 8
4558 3123767 6
4558 3449 7
4558 30987 9
4558 1349930 8
4558 638095 8
4558 49745 8
4558 372089 8
4558 24623 6
4558 74552 10
4558 1979 6
4558 12460 10
4558 2139 10
4559 2138 8
4559 5172 9
4559 28696 8
4559 3011 8
4559 8304 10
4559 270414 10
4559 91547 6
4559 12364 10
4559 74087 8
4559 1182675 8
4560 3397 6
4560 3380841 8
4560 4041 10
4560 29326 6
4560 4248 10
4562 1932053 10
4562 7790 6
4562 11880 6
4562 18466 10
4562 7221 10
4563 1977 8
4563 20896 6
4563 26707 8
4563 100327 10
4563 231871 10
4563 152618 6
4563 5767 10
4563 486408 6
4563 2971 8
4563 3437 6
4563 88160 8
4563 51420 10
4563 2941 6
4563 124421 10
4563 12155 6
4563 162259 8
4563 825739 6
4563 16570 10
4563 175814 2
4563 2285 8
4563 753541 6
4563 23441 10
4563 12502 6
4564 3238818 10
4564 124872 10
4564 167585 8
4564 43193 10
4564 21617 10
4565 24931 8
4565 40793 10
4565 17336 8
4565 5128 10
4565 2138 8
4565 3123767 7
4565 1538 6
4565 2492277 9
4565 3045 8
4565 220820 8
4565 3183075 8
4565 4230 9
4565 2704 10
4566 2264 4
4566 179621 10
4566 50202 6
4566 10137 7
4566 8205 6
4566 42307 6
4566 10184 8
4566 1638 10
4566 11178 9
4566 91317 7
4566 638095 10
4566 10911 8
4566 34392 6
4566 16490 8
4566 6495 8
4566 6333 8
4566 50188 7
4566 2770555 10
4566 11189 9
4566 220546 6
4566 4681 8
4566 4622 8
4566 638061 10
4566 50192 7
4566 3093889 10
4566 536 10
4566 39197 4
4566 32043 6
4566 761509 10
4566 6168 6
4566 34370 5
4566 72686 10
4566 6953 8
4566 34873 8
4566 68046 8
4566 2236378 6
4566 24671 8
4566 31609 8
4566 3449 10
4566 133469 7
4566 68038 8
4566 2478 10
4566 100217 10
4566 23208 8
4566 245751 7
4567 124652 8
4567 1556320 10
4567 1977 6
4567 2971 10
4567 11837 7
4567 7928 10
4567 17728 10
4568 32715 9
4568 1977 8
4568 26186 9
4568 1576656 9
4568 3259 9
4568 82951 8
4569 57937 7
4569 5162 6
4569 46444 8
4569 3447001 10
4569 10168 9
4569 7856 10
4569 2228 7
4569 7107 9
4571 15754 10
4571 8120 7
4571 3428 7
4572 1472 10
4572 4679 10
4572 892 8
4573 124421 8
4573 31846 6
4573 4877 6
4573 2930 6
4573 7135 6
4574 26120 10
4574 2080 7
4574 1377091 10
4574 44152 5
4574 2416233 5
4574 26615 9
4574 12488 10
4574 16624 3
4575 26678 10
4575 12800 10
4575 45057 9
4575 56997 9
4575 74074 8
4575 47550 8
4575 22789 8
4575 1615774 9
4575 93868 8
4575 31148 10
4575 26799 9
4575 10035 8
4575 4458 8
4575 5806 10
4575 2498178 8
4575 38555 10
4575 26674 9
4575 3203356 10
4575 3447001 10
4575 38389 9
4575 26366 10
4576 231645 8
4576 11375 10
4576 73998 4
4576 20473 8
4579 36141 8
4579 1182718 10
4579 65823 6
4579 4947 10
4579 44149 8
4579 5935 8
4579 5993 8
4580 35664 10
4580 91317 10
4580 20477 8
4580 6515 10
4580 4460 10
4580 6516 10
4580 11491 10
4580 1525031 10
4580 16722 6
4580 349431 10
4580 6017 10
4580 3438 10
4580 87561 10
4581 5178 8
4581 39270 8
4581 4183 10
4581 45136 8
4581 2956 8
4581 10284 10
4581 170340 10
4581 10911 8
4581 3206242 10
4581 2311 8
4581 3211 8
4581 1377091 10
4581 44989 10
4581 2704 10
4581 1182718 6
4581 5811 10
4581 39306 6
4581 74087 8
4582 10010 10
4582 11758 4
4582 1182718 10
4582 10467 6
4582 1182720 10
4582 16151 8
4582 1586826 10
4582 2108 10
4582 129373 8
4583 48596 10
4583 76101 4
4583 1182418 10
4583 1044628 10
4583 48183 4
4584 5943 10
4584 25003 8
4584 2236378 10
4584 18644 8
4584 10016 8
4584 10174 6
4584 12514 10
4584 26615 9
4584 123917 8
4584 72359 10
4584 1374922 8
4584 26557 8
4584 638095 6
4584 96869 10
4584 7337 8
4584 23441 10
4584 7025 10
4584 4131 6
4584 10212 8
4584 146685 8
4584 18647 6
4584 25002 6
4584 16482 10
4585 4044 10
4585 256519 7
4585 2798265 6
4585 825707 10
4585 10010 10
4585 15631 6
4585 124421 10
4585 2264 10
4585 4908 10
4585 8304 8
4586 40450 10
4586 1919347 8
4586 227278 8
4586 26647 8
4586 54471 10
4586 35815 8
4586 6159 8
4586 36184 4
4586 160916 8
4586 16922 6
4586 50616 8
4586 42205 8
4587 1031302 10
4587 1003151 8
4587 25121 8
4587 31672 10
4587 1182467 6
4588 26151 8
4588 22957 10
4588 5794 8
4588 3092 10
4588 7244 8
4588 3206242 8
4588 10105 8
4588 16708 6
4588 2340 10
4589 213002 6
4589 2280068 10
4589 10795 8
4589 24369 6
4589 6295 10
4589 6084 10
4589 2583 10
4589 1060 8
4589 156490 10
4589 51311 10
4589 85343 8
4589 1349930 8
4589 649294 8
4589 649303 8
4589 108886 8
4589 6516 8
4589 1314231 8
4589 1748 10
4589 3115 10
4589 117281 8
4589 5974 10
4589 26186 10
4590 3446965 8
4590 6621 4
4590 5794 6
4590 42285 6
4590 14216 6
4591 7263 10
4591 2182 8
4591 5150 8
4591 12491 8
4592 781783 10
4592 5178 10
4592 20382 10
4592 2988209 10
4592 10270 4
4592 35565 10
4592 12366 10
4592 31609 10
4592 49247 6
4592 3040 6
4592 31420 10
4592 10016 10
4593 8527 9
4593 153004 9
4593 10151 10
4593 20911 10
4593 9654 9
4593 70401 10
4593 90945 9
4593 16570 10
4593 153004 8
4593 18235 9
4593 965864 8
4593 20896 10
4594 106566 4
4594 606 10
4594 31198 7
4594 254957 7
4594 2888 7
4594 16803 10
4594 12930 7
4594 1079 7
4594 4679 8
4595 853566 8
4595 5163 8
4595 5263 8
4596 816488 10
4596 3093889 10
4596 245842 10
4596 816623 6
4596 27243 10
4597 230618 8
4597 180755 6
4597 17285 10
4597 17265 10
4598 10151 10
4598 9626 8
4598 8414 9
4598 10157 8
4599 1827335 10
4599 25904 6
4599 29614 10
4599 25003 6
4599 23441 6
4600 825755 6
4600 18783 6
4600 1094465 8
4600 12650 6
4600 16236 6
4600 1094468 7
4600 26728 6
4600 16244 8
4600 52307 7
4600 11738 6
4600 115915 8
4600 18833 8
4600 15628 6
4600 19184 6
4600 85791 6
4600 1118709 7
4600 7337 8
4600 6099 7
4600 6485 9
4600 52574 7
4600 5974 6
4600 5811 7
4600 10014 8
4600 825743 6
4600 35784 8
4600 28198 8
4601 1586826 7
4601 18896 9
4602 5189 6
4602 2150 10
4602 897410 6
4602 2020377 8
4603 18647 4
4603 16487 6
4603 23965 6
4603 3064 8
4603 153076 6
4603 158319 6
4603 26387 6
4603 1044995 6
4603 170197 6
4603 1448014 2
4603 26186 6
4603 2309 8
4603 2434 8
4603 18615 4
4603 23292 4
4603 32630 2
4603 46752 6
4604 39399 10
4604 10273 6
4604 36181 8
4605 18783 8
4605 4453 10
4605 45475 10
4605 3152241 8
4605 965870 8
4605 4220 8
4605 16151 8
4605 99006 8
4605 170197 10
4606 7199 8
4606 8617 10
4606 12152 4
4606 10129 8
4606 57112 10
4606 23937 6
4607 5969 3
4607 5332 10
4607 39287 8
4607 13496 10
4607 7733 10
4608 7103 10
4608 4682 8
4608 23069 10
4608 16539 9
4608 10128 10
4608 5042 8
4608 28724 5
4608 170197 6
4608 8623 8
4609 405455 8
4609 1781 8
4609 337509 4
4609 173670 6
4609 1997067 10
4610 3516 10
4610 110715 10
4610 1836933 10
4611 1513 8
4611 11883 10
4611 40450 8
4611 9998 10
4611 10284 10
4611 12443 8
4611 5521 10
4611 3203356 10
4611 2972 10
4611 84549 10
4611 5668 8
4611 7263 8
4611 2147 6
4611 6099 8
4611 3206242 10
4611 2264 6
4611 170340 10
4611 73942 10
4611 6060 8
4611 111915 8
4612 209422 6
4612 4652 8
4612 4931 4
4612 3423 10
4612 2314 8
4612 32461 10
4613 7294 10
4613 17951 10
4613 30888 6
4613 1060 10
4613 5713 10
4613 26980 8
4613 34878 8
4613 15656 4
4613 20382 10
4613 27144 6
4613 93666 10
4613 69607 8
4613 7359 6
4613 11880 6
4613 42467 10
4613 26670 10
4613 26682 6
4613 20174 10
4613 7263 10
4613 151705 8
4613 12491 10
4613 26483 8
4613 12366 6
4613 8243 8
4613 638061 10
4613 44402 6
4613 4365 6
4613 10001 10
4613 96328 10
4613 14710 8
4613 42455 10
4613 3448 4
4613 7206 2
4614 15499 7
4614 7233 6
4614 270034 8
4614 649294 8
4614 84549 6
4614 6495 8
4614 649306 8
4615 5123 4
4615 1262995 10
4615 2354 6
4615 142296 8
4615 11839 10
4615 419 8
4615 123034 8
4615 17930 10
4615 2601 10
4616 10893 6
4616 10867 6
4616 12502 8
4616 10911 6
4617 638061 10
4617 12349 9
4617 2405620 5
4617 16922 10
4617 11880 10
4617 46538 10
4617 3429944 6
4617 29144 10
4617 124872 10
4617 31219 7
4617 825739 10
4617 8110 8
4617 31420 10
4617 2575 4
4617 39272 10
4617 11883 8
4617 3447001 10
4617 162145 7
4617 1472 6
4617 8419 8
4617 30410 6
4618 1827335 10
4618 18833 10
4618 90683 8
4618 65424 10
4619 1426655 10
4619 4592 8
4619 2310 6
4619 2804 10
4619 13403 6
4619 4731 10
4619 19782 10
4619 72318 8
4619 4453 10
4619 4190 10
4619 5163 6
4619 15967 10
4619 3447001 4
4619 1590 10
4619 19030 4
4621 3264 8
4621 2798265 7
4621 8181 7
4621 4925 7
4621 34878 7
4621 93729 7
4621 1314231 7
4621 84610 7
4621 3366 8
4621 27829 9
4621 358935 7
4621 7288 9
4621 31609 9
4621 15514 7
4621 281398 8
4621 16922 9
4621 231645 7
4621 609 6
4621 781868 1
4621 816617 10
4621 32461 7
4621 4190 10
4621 296360 9
4621 217523 6
4621 111333 7
4621 74087 9
4621 131244 9
4621 815648 10
4621 1245454 6
4621 72318 7
4621 2150 9
4621 57558 9
4621 2236378 7
4621 158724 8
4621 2155 8
4621 828382 8
4621 34229 9
4621 11776 8
4621 1590 8
4621 27239 10
4621 32415 7
4621 2730 6
4621 106418 7
4621 15518 6
4621 95210 6
4621 57814 5
4621 1483 9
4621 31445 7
4621 3220800 8
4621 1719516 8
4621 4921 8
4621 253397 7
4621 153004 8
4621 85990 8
4621 10168 9
4621 12349 8
4621 187820 8
4621 108314 9
4621 951 6
4621 7701 7
4621 7392 6
4621 114918 8
4621 34289 9
4621 2575 8
4621 735608 8
4621 17644 6
4621 2770555 8
4621 83309 6
4621 675 7
4621 20820 6
4621 71120 7
4621 26308 8
4621 6939 6
4621 12393 5
4621 139452 8
4621 28303 9
4621 2156470 8
4621 31740 7
4621 8457 8
4621 22957 7
4621 1537 8
4621 1581326 4
4621 4248 4
4621 2147 8
4621 2155699 8
4621 33498 7
4621 1474 8
4621 31480 10
4621 169945 6
4621 52549 7
4621 15323 7
4621 12491 10
4621 14924 8
4621 200945 7
4621 1932053 9
4621 26164 7
4621 31672 6
4621 90674 7
4621 858695 8
4621 161092 6
4621 27157 8
4621 20885 6
4621 150579 8
4621 2941 8
4621 3447001 6
4621 55507 6
4621 28475 8
4621 28059 7
4621 24997 8
4621 9715 8
4621 40450 9
4621 19407 6
4621 6314 7
4621 4725 9
4621 1827335 9
4621 55555 7
4621 51377 8
4621 4365 7
4621 4947 10
4621 26387 8
4621 8490 6
4621 38389 10
4621 883 9
4621 2026162 7
4621 8244 8
4621 26376 8
4621 10000 8
4621 270414 8
4621 296631 8
4621 73387 6
4621 18379 7
4621 20394 6
4622 6929 8
4622 23096 6
4622 11776 7
4622 48049 8
4622 15640 8
4622 18760 8
4622 120505 10
4622 31310 10
4622 1118709 10
4622 156269 7
4622 2280068 10
4622 3606 8
4622 215327 8
4622 224344 10
4622 29654 10
4622 270414 10
4622 20525 7
4622 7546 8
4622 18646 8
4622 11800 6
4622 56041 8
4622 49502 10
4622 116358 6
4622 127183 6
4622 27659 6
4622 28056 8
4622 1500 4
4622 24006 10
4622 7231 2
4622 2492277 10
4622 32157 6
4622 19167 8
4622 46723 8
4622 31514 8
4622 5886 8
4622 2872 8
4622 7232 6
4622 64124 8
4622 48804 10
4622 212739 10
4622 16516 8
4622 922 6
4622 111915 8
4622 113311 8
4622 48053 10
4622 27622 6
4622 8366 2
4622 60704 7
4622 10855 7
4622 836957 7
4622 205813 8
4622 3433 6
4622 21291 8
4622 37925 10
4622 47942 8
4622 17829 8
4622 18568 7
4622 65530 5
4622 6819 8
4622 16566 10
4622 3420 10
4622 4618 8
4622 15642 10
4622 24468 10
4622 49132 10
4622 122412 6
4622 176065 8
4622 7459 10
4622 48796 10
4622 825707 10
4622 49877 8
4622 1422726 6
4622 48684 6
4622 11786 8
4622 28159 10
4622 2992484 10
4622 1975 8
4622 15602 8
4622 2415650 6
4622 18758 8
4622 107061 4
4622 47546 7
4622 17514 10
4622 111915 6
4622 4403 6
4622 3474 10
4622 8294 4
4622 74314 10
4622 96609 6
4622 18897 10
4622 16151 10
4622 32225 6
4622 62289 8
4622 18996 10
4622 319021 10
4622 113311 6
4622 45469 8
4622 95935 10
4622 19080 8
4622 5835 8
4622 1999449 6
4622 18998 8
4622 15308 10
4622 3449 8
4622 31307 2
4622 612 10
4622 35397 10
4622 19008 8
4622 138054 8
4622 23078 8
4622 63260 8
4622 18903 8
4622 81001 6
4622 110715 10
4622 49191 2
4622 72805 6
4622 17665 6
4623 2492277 6
4623 70045 6
4623 2972 6
4624 31420 10
4624 2280068 8
4624 10224 6
4624 1381248 10
4624 5668 9
4624 5128 9
4624 15640 10
4624 21643 8
4624 60776 10
4624 638095 10
4625 15083 6
4625 1443832 10
4625 4921 8
4625 2156470 8
4625 825739 8
4625 2834 8
4625 12030 8
4625 15294 8
4625 1895183 8
4625 5042 7
4625 3493 8
4625 768 8
4625 24608 8
4625 21246 8
4625 14357 8
4625 1512 8
4625 18926 6
4625 7049 6
4625 26184 8
4625 203706 6
4625 1486102 10
4625 1130926 8
4625 7733 6
4625 91815 8
4625 203209 10
4625 419 8
4625 3045 4
4625 130577 10
4625 608 8
4625 23117 10
4625 27190 6
4625 29197 8
4625 7103 8
4625 63948 10
4625 7158 8
4625 419 10
4625 113792 8
4625 187820 8
4625 2445 8
4625 2089137 8
4625 1754838 8
4625 3104698 10
4625 5782 10
4625 44537 8
4625 10139 6
4625 5821 8
4625 16036 8
4625 45579 10
4625 7444 8
4625 27110 8
4625 130852 8
4625 2285 6
4625 10474 8
4625 3035 10
4626 7554 6
4626 965864 8
4626 638095 10
4626 1524 10
4626 1014691 8
4626 3447001 10
4626 170197 6
4626 2340 6
4626 2204 10
4627 3092 8
4627 39964 5
4627 2204 7
4627 91256 6
4627 3384 9
4627 6026 4
4627 1257562 5
4627 16151 5
4627 24644 6
4628 4365 8
4628 1759708 9
4628 2177 8
4628 3036 8
4628 1977 8
4630 3045 8
4630 7376 7
4630 22647 10
4630 59117 9
4630 20292 9
4630 951 8
4631 4918 2
4631 102472 6
4631 35600 6
4631 2329 8
4631 93503 6
4631 8102 6
4631 319021 10
4632 2200 10
4632 7372 10
4632 24308 10
4633 1527 6
4633 8457 6
4633 3035 6
4633 111899 8
4633 5354 8
4633 358935 8
4633 18085 6
4633 3360 8
4633 32699 6
4633 209 8
4633 1748 6
4633 4947 10
4633 638061 8
4634 26151 7
4634 3653 10
4634 7107 10
4634 5128 8
4634 4877 8
4635 4815 7
4635 49895 6
4636 655503 10
4636 191133 10
4636 132763 10
4637 3123767 2
4637 34971 6
4637 171316 4
4637 176065 10
4637 4570 6
4637 28484 6
4637 2339 8
4637 2804 8
4637 361064 6
4637 1472 8
4637 1186255 10
4637 109409 8
4637 179649 8
4637 57090 6
4637 7232 6
4637 41311 10
4637 46386 6
4637 9569 10
4637 70811 10
4638 649297 8
4638 10044 7
4638 57038 10
4638 84549 5
4638 21559 6
4638 3206242 10
4638 1182675 10
4638 63567 7
4638 6495 6
4638 1770 6
4638 4672 7
4639 3264 10
4639 35621 10
4639 3657 8
4639 654969 10
4639 56703 10
4639 11883 10
4639 34878 10
4639 12364 8
4639 12501 10
4639 327522 8
4639 111723 8
4639 5757 10
4639 22982 10
4639 65424 10
4639 12333 8
4639 12415 8
4639 5776 10
4639 45579 8
4639 270414 10
4639 668333 6
4639 1253446 10
4639 94490 10
4639 110874 10
4639 87377 6
4639 900217 8
4639 156532 8
4639 184674 10
4639 1937410 10
4639 4044 6
4639 6438 10
4640 2264 6
4640 7970 8
4640 130577 8
4640 38805 10
4640 2236 8
4640 12996 8
4640 24930 8
4640 5826 8
4640 24974 10
4640 2228 10
4640 3203356 8
4640 121360 10
4641 23410 10
4641 1525 6
4641 1472 10
4641 4911 10
4641 1182708 10
4641 1977 10
4641 17133 10
4642 404049 10
4642 52888 8
4642 45622 8
4642 52156 10
4642 2204 10
4642 52572 10
4643 1534 10
4643 35205 6
4643 44847 8
4643 94031 6
4643 2294 10
4643 93383 6
4643 216451 6
4643 7177 8
4643 1588 10
4643 8886 6
4643 2110 10
4643 1531 8
4643 242692 8
4643 3067 7
4643 8089 8
4643 10138 8
4643 5789 8
4644 3657 10
4644 995 10
4644 4044 10
4644 28150 7
4644 2122 9
4644 9984 10
4644 39418 4
4644 76935 8
4644 11837 8
4644 16878 9
4644 27196 9
4644 140814 7
4644 1426655 4
4644 28111 7
4644 6520 10
4644 25443 6
4644 7189 10
4644 3123767 8
4644 1091854 7
4644 11799 8
4645 1305791 10
4645 1182481 10
4645 3360 8
4646 2289 8
4646 72840 8
4646 7286 6
4646 16281 4
4646 3380841 4
4646 41175 6
4647 11403 6
4647 246349 10
4647 270414 10
4647 6471 8
4647 6442 8
4647 10911 8
4647 11189 6
4647 282794 10
4647 143872 6
4648 12996 8
4648 4657 10
4648 117283 8
4648 19076 8
4648 3659 8
4648 47992 8
4648 450643 10
4648 11616 8
4648 861112 6
4648 880 10
4648 23996 10
4648 18918 8
4648 18701 10
4648 68250 10
4648 191387 8
4648 825755 8
4648 3106 6
4648 19077 8
4648 825709 9
4649 90799 2
4649 20129 8
4649 3259 8
4649 2329 2
4649 58817 7
4649 1695915 6
4649 31368 6
4649 710325 4
4649 2105562 2
4649 63455 6
4649 889 6
4649 2236 4
4649 612 4
4649 10151 6
4649 18977 8
4649 46419 10
4649 52460 6
4649 13081 10
4649 15308 4
4649 2059 8
4649 21246 6
4649 52967 6
4649 18501 10
